Entity,Code,Day,Unvaccinated people (cumulative)
Hungary,HUN,2021-05-10,5367687
Hungary,HUN,2021-05-12,5292781
Hungary,HUN,2021-05-13,5229836
Hungary,HUN,2021-05-14,5158641
Hungary,HUN,2021-05-15,5113194
Hungary,HUN,2021-05-16,5073793
Hungary,HUN,2021-05-17,4997986
Hungary,HUN,2021-05-18,4921868
Hungary,HUN,2021-05-19,4883155
Hungary,HUN,2021-05-20,4813770
Hungary,HUN,2021-05-21,4743201
Hungary,HUN,2021-05-22,4706726
Hungary,HUN,2021-05-23,4689149
Hungary,HUN,2021-05-24,4685651
Hungary,HUN,2021-05-25,4671844
Hungary,HUN,2021-05-26,4655690
Hungary,HUN,2021-05-27,4627196
Hungary,HUN,2021-05-28,4591615
Hungary,HUN,2021-05-29,4574579
Hungary,HUN,2021-05-30,4564547
Hungary,HUN,2021-05-31,4534752
Hungary,HUN,2021-06-01,4504317
Hungary,HUN,2021-06-02,4483836
Hungary,HUN,2021-06-03,4472137
Hungary,HUN,2021-06-05,4450394
Hungary,HUN,2021-06-06,4448917
Hungary,HUN,2021-06-07,4431904
Hungary,HUN,2021-06-08,4413544
Hungary,HUN,2021-06-09,4398881
Hungary,HUN,2021-06-10,4385246
Hungary,HUN,2021-06-13,4367521
Hungary,HUN,2021-06-14,4357814
Hungary,HUN,2021-06-15,4346548
Hungary,HUN,2021-06-16,4333635
Hungary,HUN,2021-06-17,4320386
Hungary,HUN,2021-06-20,4297671
Hungary,HUN,2021-06-21,4287758
Hungary,HUN,2021-06-22,4277161
Hungary,HUN,2021-06-23,4263216
Hungary,HUN,2021-06-24,4253780
Hungary,HUN,2021-06-27,4240099
Hungary,HUN,2021-06-28,4230785
Hungary,HUN,2021-06-29,4221562
Hungary,HUN,2021-07-04,4200989.5
Hungary,HUN,2021-07-05,4194263
Hungary,HUN,2021-07-07,4183583
Hungary,HUN,2021-07-11,4168646
Hungary,HUN,2021-07-12,4163247.5
Hungary,HUN,2021-07-13,4158623
Hungary,HUN,2021-07-15,4147767
Hungary,HUN,2021-07-18,4137652.5
Hungary,HUN,2021-07-19,4133130
Hungary,HUN,2021-07-20,4128439.8
Hungary,HUN,2021-07-26,4105276.8
Hungary,HUN,2021-07-27,4100458.2
Hungary,HUN,2021-07-28,4094846.8
Hungary,HUN,2021-07-29,4088782.2
Hungary,HUN,2021-08-01,4081397.8
Hungary,HUN,2021-08-02,4077401.2
Hungary,HUN,2021-08-03,4073291.8
Hungary,HUN,2021-08-04,4068761.2
Hungary,HUN,2021-08-05,4063720.8
Hungary,HUN,2021-08-08,4056272.2
Hungary,HUN,2021-08-09,4051236.8
Hungary,HUN,2021-08-10,4046645.2
Hungary,HUN,2021-08-11,4041545.8
Hungary,HUN,2021-08-12,4036146.2
Hungary,HUN,2021-08-15,4027339.8
Hungary,HUN,2021-08-16,4023322.2
Hungary,HUN,2021-08-17,4017182.8
Hungary,HUN,2021-08-18,4011538.2
Hungary,HUN,2021-08-22,4005243.2
Hungary,HUN,2021-08-23,4000546.8
Hungary,HUN,2021-08-24,3995168.2
Hungary,HUN,2021-08-25,3988776
Hungary,HUN,2021-08-26,3978900.5
Hungary,HUN,2021-08-30,3949412.5
Hungary,HUN,2021-08-31,3931904
Hungary,HUN,2021-09-01,3922728.5
Hungary,HUN,2021-09-02,3904201
Hungary,HUN,2021-09-05,3886110.5
Hungary,HUN,2021-09-06,3882273
Hungary,HUN,2021-09-07,3877631.5
Hungary,HUN,2021-09-08,3873181
Hungary,HUN,2021-09-09,3868372.5
Hungary,HUN,2021-09-12,3862552
Hungary,HUN,2021-09-13,3859573.5
Hungary,HUN,2021-09-14,3856009
Hungary,HUN,2021-09-15,3852059.5
Hungary,HUN,2021-09-16,3847843
Hungary,HUN,2021-09-19,3842874.5
Hungary,HUN,2021-09-20,3840166
Hungary,HUN,2021-09-21,3836694.5
Hungary,HUN,2021-09-22,3833236
Hungary,HUN,2021-09-23,3828907.5
Hungary,HUN,2021-09-26,3823059
Hungary,HUN,2021-09-27,3820679.5
Hungary,HUN,2021-09-28,3817925
Hungary,HUN,2021-09-29,3814503.5
Hungary,HUN,2021-09-30,3810751
Hungary,HUN,2021-10-04,3804289.2
Hungary,HUN,2021-10-05,3801637.8
Hungary,HUN,2021-10-06,3798786.2
Hungary,HUN,2021-10-07,3795690.8
Hungary,HUN,2021-10-10,3791515.2
Hungary,HUN,2021-10-11,3789532.8
Hungary,HUN,2021-10-12,3787343.2
Hungary,HUN,2021-10-13,3784371.8
Hungary,HUN,2021-10-14,3781146.2
Hungary,HUN,2021-10-17,3776819.8
Hungary,HUN,2021-10-18,3774372.2
Hungary,HUN,2021-10-19,3771589.8
Hungary,HUN,2021-10-20,3768450.2
Hungary,HUN,2021-10-21,3765442.8
Hungary,HUN,2021-10-24,3761766.2
Hungary,HUN,2021-10-25,3759293.8
Hungary,HUN,2021-10-26,3756470.2
Hungary,HUN,2021-10-27,3753152.8
Hungary,HUN,2021-10-28,3749914.2
Hungary,HUN,2021-10-31,3744772.8
Hungary,HUN,2021-11-01,3744665.2
Hungary,HUN,2021-11-02,3740960.8
Hungary,HUN,2021-11-03,3736908.2
Hungary,HUN,2021-11-04,3731974.8
Hungary,HUN,2021-11-07,3725014.5
Hungary,HUN,2021-11-08,3721556
Hungary,HUN,2021-11-09,3717484.5
Hungary,HUN,2021-11-10,3712608
Hungary,HUN,2021-11-11,3707128.5
Hungary,HUN,2021-11-14,3699561
Hungary,HUN,2021-11-15,3695598.5
Hungary,HUN,2021-11-16,3690722
Hungary,HUN,2021-11-17,3685876.5
Hungary,HUN,2021-11-18,3681012
Hungary,HUN,2021-11-21,3674057.5
Hungary,HUN,2021-11-22,3655445
Hungary,HUN,2021-11-23,3641129.5
Hungary,HUN,2021-11-24,3626240
Hungary,HUN,2021-11-25,3610893.5
Hungary,HUN,2021-11-28,3577215
Hungary,HUN,2021-11-29,3571689.5
Hungary,HUN,2021-11-30,3565496
Hungary,HUN,2021-12-01,3559095.5
Hungary,HUN,2021-12-02,3551932
Hungary,HUN,2021-12-05,3537796.5
Hungary,HUN,2021-12-06,3534900
Hungary,HUN,2021-12-07,3530753.5
Hungary,HUN,2021-12-08,3526040
Hungary,HUN,2021-12-09,3520897.5
Hungary,HUN,2021-12-12,3506449
Hungary,HUN,2021-12-13,3504953.8
Hungary,HUN,2021-12-14,3502921.2
Hungary,HUN,2021-12-15,3497037.8
Hungary,HUN,2021-12-16,3488583.2
Hungary,HUN,2021-12-19,3470420.8
Hungary,HUN,2021-12-20,3464180.2
Hungary,HUN,2021-12-21,3457280.8
Hungary,HUN,2021-12-22,3450853.2
Hungary,HUN,2021-12-27,3443650.8
Hungary,HUN,2021-12-28,3438468.2
Hungary,HUN,2021-12-29,3433476.8
Hungary,HUN,2021-12-30,3430046.2
Hungary,HUN,2022-01-02,3429433.8
Hungary,HUN,2022-01-03,3427744.2
Hungary,HUN,2022-01-04,3425832.8
Hungary,HUN,2022-01-05,3423005.2
Hungary,HUN,2022-01-06,3417303.8
Hungary,HUN,2022-01-09,3402706.2
Hungary,HUN,2022-01-10,3400693.8
Hungary,HUN,2022-01-11,3398235.2
Hungary,HUN,2022-01-12,3395681.8
Hungary,HUN,2022-01-13,3390884.2
Hungary,HUN,2022-01-16,3375579.8
Hungary,HUN,2022-01-17,3373910.2
Hungary,HUN,2022-01-18,3371980
Hungary,HUN,2022-01-19,3369677.5
Hungary,HUN,2022-01-20,3365571
Hungary,HUN,2022-01-23,3352066.5
Hungary,HUN,2022-01-24,3350409
Hungary,HUN,2022-01-25,3348667.5
Hungary,HUN,2022-01-26,3346943
Hungary,HUN,2022-01-27,3342828.5
Hungary,HUN,2022-01-30,3330999
Hungary,HUN,2022-01-31,3329879.5
Hungary,HUN,2022-02-01,3328732
Hungary,HUN,2022-02-02,3327515.5
Hungary,HUN,2022-02-03,3324764
Hungary,HUN,2022-02-06,3319366.5
Hungary,HUN,2022-02-07,3318575
Hungary,HUN,2022-02-08,3317722.5
Hungary,HUN,2022-02-09,3316564
Hungary,HUN,2022-02-10,3314336.5
Hungary,HUN,2022-02-14,3309584.5
Hungary,HUN,2022-02-15,3308991
Hungary,HUN,2022-02-16,3308186.5
Hungary,HUN,2022-02-17,3306534
Hungary,HUN,2022-02-20,3303420.5
Hungary,HUN,2022-02-21,3302981
Hungary,HUN,2022-02-22,3302527.5
Hungary,HUN,2022-02-23,3301995
Hungary,HUN,2022-02-24,3300558.8
Hungary,HUN,2022-02-27,3297926.2
Hungary,HUN,2022-02-28,3297458.8
Hungary,HUN,2022-03-01,3297091.2
Hungary,HUN,2022-03-02,3296602.8
Hungary,HUN,2022-03-03,3295643.2
Hungary,HUN,2022-03-06,3294398.8
Hungary,HUN,2022-03-07,3294166.2
Hungary,HUN,2022-03-08,3293918.8
Hungary,HUN,2022-03-09,3293569.2
Hungary,HUN,2022-03-10,3292980.8
Hungary,HUN,2022-03-15,3291860.2
Hungary,HUN,2022-03-16,3291676.8
Hungary,HUN,2022-03-17,3291250.2
Hungary,HUN,2022-03-20,3290403.8
Hungary,HUN,2022-03-21,3290253.2
Hungary,HUN,2022-03-22,3290090.8
Hungary,HUN,2022-03-23,3289882.2
Hungary,HUN,2022-03-24,3289385.8
Hungary,HUN,2022-03-27,3288519.2
Hungary,HUN,2022-03-28,3288334.8
Hungary,HUN,2022-03-29,3288163.2
Hungary,HUN,2022-03-30,3287946.8
Hungary,HUN,2022-03-31,3287479.2
Hungary,HUN,2022-04-04,3286558.5
Hungary,HUN,2022-04-05,3286387
Hungary,HUN,2022-04-06,3286187.5
Hungary,HUN,2022-04-07,3285834
Hungary,HUN,2022-04-10,3285248.5
Hungary,HUN,2022-04-11,3285096
Hungary,HUN,2022-04-12,3284926.5
Hungary,HUN,2022-04-13,3284716
Hungary,HUN,2022-04-18,3283957.5
Hungary,HUN,2022-04-19,3283756
Hungary,HUN,2022-04-20,3283609.5
Hungary,HUN,2022-04-21,3283415
Hungary,HUN,2022-04-24,3282590.5
Hungary,HUN,2022-04-25,3282479
Hungary,HUN,2022-04-26,3282225.5
Hungary,HUN,2022-04-27,3282088
Hungary,HUN,2022-04-28,3281934.5
Hungary,HUN,2022-05-01,3281200
Hungary,HUN,2022-05-10,3279743.8
Hungary,HUN,2022-05-17,3278468.2
Hungary,HUN,2022-05-24,3277307.8
Hungary,HUN,2022-05-31,3276248.2
Hungary,HUN,2022-06-07,3275322.8
Hungary,HUN,2022-06-14,3274458.5
Hungary,HUN,2022-06-21,3273569
Hungary,HUN,2022-06-28,3272697.5
Hungary,HUN,2022-07-05,3272334.8
Hungary,HUN,2022-07-12,3271987
Hungary,HUN,2022-07-19,3271571.2
Hungary,HUN,2022-07-26,3271035.8
Hungary,HUN,2022-08-02,3270526
Hungary,HUN,2022-08-09,3269975.5
Hungary,HUN,2022-08-16,3269402.8
Hungary,HUN,2022-08-23,3268842.2
Hungary,HUN,2022-08-30,3268299.5
Hungary,HUN,2022-09-06,3267821
Hungary,HUN,2022-09-13,3267438.2
Hungary,HUN,2022-09-20,3267048.8
Hungary,HUN,2022-09-27,3266771
Hungary,HUN,2022-10-04,3266517.5
Hungary,HUN,2022-10-11,3266330.8
Hungary,HUN,2022-10-18,3266142.2
Hungary,HUN,2022-10-25,3265810.5
Hungary,HUN,2022-11-08,3265509.2
Hungary,HUN,2022-11-15,3265359.5
Hungary,HUN,2022-11-22,3265163
Hungary,HUN,2022-11-29,3264998.2
Hungary,HUN,2022-12-04,3264876
Iceland,ISL,2020-12-30,364753.25
Iceland,ISL,2021-01-20,364249.66
Iceland,ISL,2021-01-25,359624.16
Iceland,ISL,2021-01-27,359388.12
Iceland,ISL,2021-02-03,358107.6
Iceland,ISL,2021-02-05,357578.6
Iceland,ISL,2021-02-08,357487.1
Iceland,ISL,2021-02-12,356268.06
Iceland,ISL,2021-02-15,356316.56
Iceland,ISL,2021-02-16,356333.06
Iceland,ISL,2021-02-17,356248.56
Iceland,ISL,2021-02-18,355258.03
Iceland,ISL,2021-02-19,354825.53
Iceland,ISL,2021-02-22,353287.03
Iceland,ISL,2021-02-23,353156.53
Iceland,ISL,2021-02-25,351493.53
Iceland,ISL,2021-02-26,350992
Iceland,ISL,2021-03-01,349551.5
Iceland,ISL,2021-03-02,349460
Iceland,ISL,2021-03-04,344195
Iceland,ISL,2021-03-05,343659.5
Iceland,ISL,2021-03-08,341432.97
Iceland,ISL,2021-03-11,337510.47
Iceland,ISL,2021-03-12,336797.97
Iceland,ISL,2021-03-15,336694.44
Iceland,ISL,2021-03-17,334123.44
Iceland,ISL,2021-03-18,333735.94
Iceland,ISL,2021-03-19,333066.44
Iceland,ISL,2021-03-22,333027.9
Iceland,ISL,2021-03-23,333035.4
Iceland,ISL,2021-03-24,332871.9
Iceland,ISL,2021-03-25,331452.4
Iceland,ISL,2021-03-26,331413.9
Iceland,ISL,2021-03-29,325674.38
Iceland,ISL,2021-03-31,321840.38
Iceland,ISL,2021-04-03,320919.88
Iceland,ISL,2021-04-08,318627.34
Iceland,ISL,2021-04-09,312710.84
Iceland,ISL,2021-04-12,310193.34
Iceland,ISL,2021-04-14,304202.3
Iceland,ISL,2021-04-16,301335.3
Iceland,ISL,2021-04-19,300960.8
Iceland,ISL,2021-04-22,290771.28
Iceland,ISL,2021-04-28,284553.25
Iceland,ISL,2021-04-29,273599.75
Iceland,ISL,2021-04-30,262215.25
Iceland,ISL,2021-05-03,261474.75
Iceland,ISL,2021-05-05,256259.73
Iceland,ISL,2021-05-06,247709.23
Iceland,ISL,2021-05-07,233162.72
Iceland,ISL,2021-05-11,231000.7
Iceland,ISL,2021-05-12,227047.2
Iceland,ISL,2021-05-14,224263.2
Iceland,ISL,2021-05-18,219337.19
Iceland,ISL,2021-05-19,215879.67
Iceland,ISL,2021-05-20,212627.17
Iceland,ISL,2021-05-21,208155.67
Iceland,ISL,2021-05-25,207763.66
Iceland,ISL,2021-05-27,202499.64
Iceland,ISL,2021-05-28,200710.14
Iceland,ISL,2021-06-02,194657.62
Iceland,ISL,2021-06-03,187566.11
Iceland,ISL,2021-06-04,184595.61
Iceland,ISL,2021-06-07,184043.1
Iceland,ISL,2021-06-09,174129.1
Iceland,ISL,2021-06-11,157346.08
Iceland,ISL,2021-06-15,148192.06
Iceland,ISL,2021-06-16,140879.56
Iceland,ISL,2021-06-17,133602.06
Iceland,ISL,2021-06-22,132225.53
Iceland,ISL,2021-06-23,122031.03
Iceland,ISL,2021-06-24,114411.53
Iceland,ISL,2021-06-25,113696.02
Iceland,ISL,2021-06-29,113631.01
Iceland,ISL,2021-06-30,113245.51
Iceland,ISL,2021-07-01,112762
Iceland,ISL,2021-07-02,110617.16
Iceland,ISL,2021-07-07,110283.92
Iceland,ISL,2021-07-08,108012.07
Iceland,ISL,2021-07-09,107967.23
Iceland,ISL,2021-07-14,105972.99
Iceland,ISL,2021-07-15,105789.15
Iceland,ISL,2021-07-23,105282.375
Iceland,ISL,2021-07-30,104165.45
Iceland,ISL,2021-08-04,102665.22
Iceland,ISL,2021-08-06,98235.52
Iceland,ISL,2021-08-25,96044.44
Iceland,ISL,2021-08-26,94903.59
Iceland,ISL,2021-08-27,94731.74
Iceland,ISL,2021-08-31,94572.36
Iceland,ISL,2021-09-01,94449.516
Iceland,ISL,2021-09-02,94314.664
Iceland,ISL,2021-09-03,94053.82
Iceland,ISL,2021-09-07,93963.43
Iceland,ISL,2021-09-09,93816.74
Iceland,ISL,2021-09-10,93662.89
Iceland,ISL,2021-09-14,93526.51
Iceland,ISL,2021-09-15,93365.664
Iceland,ISL,2021-09-16,93246.81
Iceland,ISL,2021-09-17,93155.97
Iceland,ISL,2021-09-21,93114.58
Iceland,ISL,2021-09-23,92983.89
Iceland,ISL,2021-09-30,92837.96
Iceland,ISL,2021-10-07,92684.04
Iceland,ISL,2021-10-14,92530.11
Iceland,ISL,2021-10-21,92372.18
Iceland,ISL,2021-10-28,92237.26
Iceland,ISL,2021-11-04,92011.33
Iceland,ISL,2021-11-11,91792.41
Iceland,ISL,2021-11-16,91419.17
Iceland,ISL,2021-11-18,91080.48
Iceland,ISL,2021-11-23,90718.25
Iceland,ISL,2021-11-25,90467.555
Iceland,ISL,2021-11-30,90141.32
Iceland,ISL,2021-12-02,90178.625
Iceland,ISL,2021-12-07,89687.39
Iceland,ISL,2021-12-09,89402.7
Iceland,ISL,2021-12-14,89133.47
Iceland,ISL,2021-12-16,88971.77
Iceland,ISL,2021-12-21,88746.54
Iceland,ISL,2021-12-23,88535.85
Iceland,ISL,2021-12-28,88483.62
Iceland,ISL,2021-12-30,88255.92
Iceland,ISL,2022-01-04,88187.69
Iceland,ISL,2022-01-06,87527
Iceland,ISL,2022-01-11,84777.766
Iceland,ISL,2022-01-13,77915.07
Iceland,ISL,2022-01-18,72298.836
Iceland,ISL,2022-01-20,71006.15
Iceland,ISL,2022-01-25,69951.914
Iceland,ISL,2022-01-28,69516.375
Iceland,ISL,2022-02-01,69310.984
Iceland,ISL,2022-02-03,68922.3
Iceland,ISL,2022-02-08,68424.06
Iceland,ISL,2022-02-11,68297.52
Iceland,ISL,2022-02-15,68323.13
Iceland,ISL,2022-02-22,68265.21
Iceland,ISL,2022-03-01,68269.28
Iceland,ISL,2022-03-08,68357.36
Iceland,ISL,2022-03-15,68437.43
Iceland,ISL,2022-03-22,68529.51
Iceland,ISL,2022-03-29,68609.58
India,IND,2021-01-15,1408902800
India,IND,2021-01-16,1408743400
India,IND,2021-01-17,1408742000
India,IND,2021-01-18,1408544000
India,IND,2021-01-19,1408355000
India,IND,2021-01-20,1408255100
India,IND,2021-01-21,1408049800
India,IND,2021-01-22,1407734400
India,IND,2021-01-23,1407574500
India,IND,2021-01-24,1407573000
India,IND,2021-01-25,1407196400
India,IND,2021-01-26,1407222500
India,IND,2021-01-27,1406927700
India,IND,2021-01-28,1406387500
India,IND,2021-01-29,1405847200
India,IND,2021-01-30,1405634600
India,IND,2021-01-31,1405651800
India,IND,2021-02-01,1405492200
India,IND,2021-02-02,1405335300
India,IND,2021-02-03,1405056400
India,IND,2021-02-04,1404578200
India,IND,2021-02-05,1404152600
India,IND,2021-02-06,1403825800
India,IND,2021-02-07,1403820500
India,IND,2021-02-08,1403405700
India,IND,2021-02-09,1403084800
India,IND,2021-02-10,1402711000
India,IND,2021-02-11,1402254800
India,IND,2021-02-12,1401824000
India,IND,2021-02-13,1401778600
India,IND,2021-02-15,1401468200
India,IND,2021-02-16,1401277600
India,IND,2021-02-17,1401105700
India,IND,2021-02-18,1400600400
India,IND,2021-02-19,1400320800
India,IND,2021-02-20,1400081200
India,IND,2021-02-21,1399952800
India,IND,2021-02-22,1399800400
India,IND,2021-02-23,1399555100
India,IND,2021-02-24,1399287700
India,IND,2021-02-25,1398998100
India,IND,2021-02-26,1398683100
India,IND,2021-02-27,1398479100
India,IND,2021-02-28,1398454400
India,IND,2021-03-01,1398074900
India,IND,2021-03-02,1397456300
India,IND,2021-03-03,1396655600
India,IND,2021-03-04,1395629700
India,IND,2021-03-05,1394461600
India,IND,2021-03-06,1393321600
India,IND,2021-03-07,1393293800
India,IND,2021-03-08,1391610100
India,IND,2021-03-09,1390581000
India,IND,2021-03-10,1389582500
India,IND,2021-03-11,1389212800
India,IND,2021-03-12,1387604900
India,IND,2021-03-13,1386404500
India,IND,2021-03-14,1386291600
India,IND,2021-03-15,1383696100
India,IND,2021-03-16,1381945300
India,IND,2021-03-17,1380238300
India,IND,2021-03-18,1378444700
India,IND,2021-03-19,1376060500
India,IND,2021-03-20,1373809200
India,IND,2021-03-21,1373391700
India,IND,2021-03-22,1370366700
India,IND,2021-03-23,1368297600
India,IND,2021-03-24,1366214800
India,IND,2021-03-25,1364091600
India,IND,2021-03-26,1361698200
India,IND,2021-03-27,1359715100
India,IND,2021-03-28,1359528100
India,IND,2021-03-29,1359008600
India,IND,2021-03-30,1357262700
India,IND,2021-03-31,1355500300
India,IND,2021-04-01,1352166500
India,IND,2021-04-02,1348265500
India,IND,2021-04-03,1345639300
India,IND,2021-04-04,1342731600
India,IND,2021-04-05,1339164900
India,IND,2021-04-06,1335537000
India,IND,2021-04-07,1332742700
India,IND,2021-04-08,1329081000
India,IND,2021-04-09,1325805300
India,IND,2021-04-10,1322715000
India,IND,2021-04-11,1320045300
India,IND,2021-04-12,1316621400
India,IND,2021-04-13,1314394200
India,IND,2021-04-14,1311548800
India,IND,2021-04-15,1309410400
India,IND,2021-04-16,1307382900
India,IND,2021-04-17,1305392100
India,IND,2021-04-18,1304483200
India,IND,2021-04-19,1302227500
India,IND,2021-04-21,1300276700
India,IND,2021-04-22,1298397600
India,IND,2021-04-25,1294282100
India,IND,2021-04-26,1292222600
India,IND,2021-04-27,1290877300
India,IND,2021-04-28,1289634200
India,IND,2021-04-29,1288392200
India,IND,2021-04-30,1286858900
India,IND,2021-05-01,1285938600
India,IND,2021-05-02,1285595100
India,IND,2021-05-03,1284634400
India,IND,2021-05-04,1283734900
India,IND,2021-05-05,1282664000
India,IND,2021-05-06,1281367400
India,IND,2021-05-07,1280163200
India,IND,2021-05-08,1279123300
India,IND,2021-05-09,1278666900
India,IND,2021-05-10,1277361300
India,IND,2021-05-11,1276027600
India,IND,2021-05-12,1274811500
India,IND,2021-05-13,1273561000
India,IND,2021-05-14,1272818800
India,IND,2021-05-15,1271579900
India,IND,2021-05-16,1270979300
India,IND,2021-05-17,1269685200
India,IND,2021-05-18,1268537000
India,IND,2021-05-19,1267505300
India,IND,2021-05-20,1266246000
India,IND,2021-05-22,1263714600
India,IND,2021-05-23,1262932700
India,IND,2021-05-24,1260696200
India,IND,2021-05-25,1259518100
India,IND,2021-05-26,1256871600
India,IND,2021-05-27,1254309200
India,IND,2021-05-28,1252519000
India,IND,2021-05-29,1248997600
India,IND,2021-05-30,1247590100
India,IND,2021-05-31,1246028800
India,IND,2021-06-01,1243666400
India,IND,2021-06-02,1241416600
India,IND,2021-06-03,1239018100
India,IND,2021-06-04,1234173800
India,IND,2021-06-05,1232406500
India,IND,2021-06-06,1230134700
India,IND,2021-06-07,1227940500
India,IND,2021-06-08,1225109900
India,IND,2021-06-09,1222283100
India,IND,2021-06-10,1219211300
India,IND,2021-06-11,1216153300
India,IND,2021-06-12,1213945500
India,IND,2021-06-13,1211059700
India,IND,2021-06-14,1208093200
India,IND,2021-06-15,1205865100
India,IND,2021-06-16,1203284900
India,IND,2021-06-17,1199206300
India,IND,2021-06-18,1196248200
India,IND,2021-06-19,1192329700
India,IND,2021-06-20,1189313400
India,IND,2021-06-21,1181141600
India,IND,2021-06-22,1175332000
India,IND,2021-06-23,1172229400
India,IND,2021-06-24,1166329500
India,IND,2021-06-25,1160653600
India,IND,2021-06-26,1153792000
India,IND,2021-06-27,1151160600
India,IND,2021-06-28,1148563000
India,IND,2021-06-29,1143962400
India,IND,2021-06-30,1142762100
India,IND,2021-07-01,1138510800
India,IND,2021-07-02,1137895700
India,IND,2021-07-03,1132034000
India,IND,2021-07-04,1129840900
India,IND,2021-07-05,1127575000
India,IND,2021-07-06,1125575000
India,IND,2021-07-07,1123203600
India,IND,2021-07-08,1115740200
India,IND,2021-07-10,1111309000
India,IND,2021-07-11,1110492400
India,IND,2021-07-12,1107929200
India,IND,2021-07-13,1103185200
India,IND,2021-07-14,1101074000
India,IND,2021-07-15,1098518000
India,IND,2021-07-16,1095999700
India,IND,2021-07-17,1092801900
India,IND,2021-07-19,1088364400
India,IND,2021-07-20,1086071700
India,IND,2021-07-21,1084559500
India,IND,2021-07-22,1080904200
India,IND,2021-07-23,1078060300
India,IND,2021-07-24,1074523100
India,IND,2021-07-25,1073138900
India,IND,2021-07-26,1068456200
India,IND,2021-07-27,1065679040
India,IND,2021-07-28,1062488600
India,IND,2021-07-29,1058923840
India,IND,2021-07-30,1055275000
India,IND,2021-08-01,1047162200
India,IND,2021-08-03,1037127600
India,IND,2021-08-04,1034122700
India,IND,2021-08-05,1029648640
India,IND,2021-08-06,1025268900
India,IND,2021-08-07,1020963100
India,IND,2021-08-08,1019704300
India,IND,2021-08-09,1015244600
India,IND,2021-08-10,1011837300
India,IND,2021-08-11,1008483840
India,IND,2021-08-13,998679500
India,IND,2021-08-14,992981000
India,IND,2021-08-16,986936060
India,IND,2021-08-17,982193600
India,IND,2021-08-18,977980740
India,IND,2021-08-19,974594000
India,IND,2021-08-20,969638600
India,IND,2021-08-21,967478660
India,IND,2021-08-22,964615400
India,IND,2021-08-23,963625400
India,IND,2021-08-24,958983100
India,IND,2021-08-25,952553150
India,IND,2021-08-26,947794560
India,IND,2021-08-27,939896900
India,IND,2021-08-28,932474050
India,IND,2021-08-29,927863800
India,IND,2021-08-30,922970940
India,IND,2021-08-31,919076800
India,IND,2021-09-01,906441540
India,IND,2021-09-02,900512400
India,IND,2021-09-03,896503300
India,IND,2021-09-04,895186000
India,IND,2021-09-05,890913200
India,IND,2021-09-06,888401000
India,IND,2021-09-07,880290050
India,IND,2021-09-08,872862400
India,IND,2021-09-09,865660860
India,IND,2021-09-10,863421600
India,IND,2021-09-11,857432450
India,IND,2021-09-12,853110460
India,IND,2021-09-13,846431900
India,IND,2021-09-14,844846900
India,IND,2021-09-15,839683700
India,IND,2021-09-16,833728600
India,IND,2021-09-17,830496200
India,IND,2021-09-18,819426900
India,IND,2021-09-19,814456100
India,IND,2021-09-20,810130400
India,IND,2021-09-21,804363840
India,IND,2021-09-22,801095230
India,IND,2021-09-23,795576800
India,IND,2021-09-24,789494000
India,IND,2021-09-25,787272800
India,IND,2021-09-26,785276400
India,IND,2021-09-27,777605600
India,IND,2021-09-28,775093600
India,IND,2021-09-29,771677000
India,IND,2021-09-30,768052000
India,IND,2021-10-01,764287550
India,IND,2021-10-02,760106240
India,IND,2021-10-03,757348860
India,IND,2021-10-04,754857340
India,IND,2021-10-05,751076500
India,IND,2021-10-06,748209540
India,IND,2021-10-07,746351700
India,IND,2021-10-08,742085600
India,IND,2021-10-09,738032500
India,IND,2021-10-10,733810050
India,IND,2021-10-11,732001660
India,IND,2021-10-12,728682940
India,IND,2021-10-13,726432300
India,IND,2021-10-14,725296600
India,IND,2021-10-15,724045950
India,IND,2021-10-16,723500740
India,IND,2021-10-17,721987200
India,IND,2021-10-18,720915400
India,IND,2021-10-19,717444740
India,IND,2021-10-20,711769540
India,IND,2021-10-21,708094500
India,IND,2021-10-22,705272700
India,IND,2021-10-23,703623900
India,IND,2021-10-24,700062460
India,IND,2021-10-25,699325400
India,IND,2021-10-26,696651140
India,IND,2021-10-27,694406100
India,IND,2021-10-28,692228300
India,IND,2021-10-29,688692540
India,IND,2021-10-30,686111170
India,IND,2021-10-31,684411200
India,IND,2021-11-01,682404300
India,IND,2021-11-02,681568830
India,IND,2021-11-03,679544200
India,IND,2021-11-04,678719040
India,IND,2021-11-05,678513540
India,IND,2021-11-06,677769900
India,IND,2021-11-07,676958400
India,IND,2021-11-08,675449660
India,IND,2021-11-09,674246140
India,IND,2021-11-10,672664060
India,IND,2021-11-11,671419800
India,IND,2021-11-12,669143300
India,IND,2021-11-13,666871900
India,IND,2021-11-14,665722050
India,IND,2021-11-15,664482200
India,IND,2021-11-16,662393000
India,IND,2021-11-17,660224830
India,IND,2021-11-18,657974900
India,IND,2021-11-19,656368640
India,IND,2021-11-20,653203840
India,IND,2021-11-21,651611400
India,IND,2021-11-22,649033600
India,IND,2021-11-23,646445200
India,IND,2021-11-24,643615170
India,IND,2021-11-25,642206460
India,IND,2021-11-26,638202100
India,IND,2021-11-27,637708100
India,IND,2021-11-28,634166660
India,IND,2021-11-29,632489900
India,IND,2021-11-30,629821800
India,IND,2021-12-01,627280260
India,IND,2021-12-02,624409200
India,IND,2021-12-03,622684400
India,IND,2021-12-04,619253500
India,IND,2021-12-05,617612350
